      23  0.10000000E-012  0.16000000E+004  0.30011379E-013  0.29824440E-013  0.29796002E-013   H2+ + E -> H + H                                  
      24  0.10000000E-012  0.16000000E+004  0.91243713E-019  0.90675363E-019  0.90588903E-019   H2+ + H- -> H + H2                                
      25  0.10000000E-012  0.16000000E+004  0.10062680E+001  0.10000000E+001  0.99904649E+000   H + H + H -> H2 + H                               
      26  0.10000000E-012  0.16000000E+004  0.97341825E-004  0.96735489E-004  0.96643251E-004   H2 + H + H -> H2 + H2                             
      27  0.10000000E-012  0.16000000E+004  0.15376849E-007  0.15281067E-007  0.15266497E-007   H2 + H2 -> H + H + H2                             
      28  0.10000000E-012  0.16000000E+004  0.24581852E-006  0.24428733E-006  0.24405440E-006   H -> H+ + E                                       
      29  0.10000000E-012  0.16000000E+004  0.30207417E-007  0.30019257E-007  0.29990634E-007   HE -> HE+ + E                                     
      30  0.10000000E-012  0.16000000E+004  0.41355434E-010  0.41097833E-010  0.41058646E-010   H2 -> H + H                                       
      31  0.10000000E-012  0.16000000E+004  0.90981952E-011  0.90415232E-011  0.90329020E-011   H2 -> H + H+ + E                                  
      32  0.10000000E-012  0.16000000E+004  0.12406630E-012  0.12329350E-012  0.12317594E-012   H2 -> H+ + H-                                     
      33  0.10000000E-012  0.16000000E+004  0.38460553E-009  0.38220985E-009  0.38184541E-009   H2 -> H2+ + E                                     
 
       1  0.10000000E-012  0.18000000E+004  0.27624273E-028  0.28553465E-028  0.28522684E-028   H + E -> H+ + E + E                               
       2  0.10000000E-012  0.18000000E+004  0.86638590E-010  0.89552834E-010  0.89456295E-010   H+ + E -> H                                       
       3  0.10000000E-012  0.18000000E+004  0.92147370E-010  0.95246911E-010  0.95144234E-010   H+ + E -> H                                       
       4  0.10000000E-012  0.18000000E+004  0.35005572E-056  0.36183047E-056  0.36144041E-056   HE + E -> HE+ + E + E                             
       5  0.10000000E-012  0.18000000E+004  0.10629980E-010  0.10987538E-010  0.10975693E-010   HE+ + E -> HE                                     
       6  0.10000000E-012  0.18000000E+004  0.10629980E-010  0.10987538E-010  0.10975693E-010   HE+ + E -> HE                                     
       7  0.10000000E-012  0.18000000E+004  0.11946638E-070  0.12348484E-070  0.12335172E-070   HE+ + E -> HE++ + E + E                           
       8  0.10000000E-012  0.18000000E+004  0.77722206E-074  0.80336532E-074  0.80249928E-074   HE++ + E -> HE+                                   
       9  0.10000000E-012  0.18000000E+004  0.47093070E-003  0.48677130E-003  0.48624656E-003   H + E -> H-                                       
      10  0.10000000E-012  0.18000000E+004  0.43147292E-003  0.44598629E-003  0.44550551E-003   H- + H -> H2 + E                                  
      11  0.10000000E-012  0.18000000E+004  0.36259915E-008  0.37479582E-008  0.37439178E-008   H + H+ -> H2+                                     
      12  0.10000000E-012  0.18000000E+004  0.48418466E-005  0.50047108E-005  0.49993157E-005   H + H+ -> H2+                                     
      13  0.10000000E-012  0.18000000E+004  0.52833009E-005  0.54610142E-005  0.54551272E-005   H2+ + H -> H2 + H+                                
      14  0.10000000E-012  0.18000000E+004  0.43664949E-006  0.45133697E-006  0.45085043E-006   H2 + H+ -> H2+ + H                                
      15  0.10000000E-012  0.18000000E+004  0.19263758E-008  0.19911729E-008  0.19890264E-008   H2 + E -> H + H-                                  
      16  0.10000000E-012  0.18000000E+004  0.39495779E-024  0.40824290E-024  0.40780282E-024   H2 + E -> H + H + E                               
      17  0.10000000E-012  0.18000000E+004  0.88306146E-006  0.91276481E-006  0.91178085E-006   H2 + H -> H + H + H                               
      18  0.10000000E-012  0.18000000E+004  0.12951559E-014  0.13387208E-014  0.13372777E-014   H- + E -> H + E + E                               
      19  0.10000000E-012  0.18000000E+004  0.19298186E-004  0.19947315E-004  0.19925812E-004   H- + H -> H + H + E                               
      20  0.10000000E-012  0.18000000E+004  0.20161519E-004  0.20839687E-004  0.20817222E-004   H- + H -> H + H + E                               
      21  0.10000000E-012  0.18000000E+004  0.30434001E-011  0.31457703E-011  0.31423791E-011   H- + H+ -> H + H                                  
      22  0.10000000E-012  0.18000000E+004  0.19650553E-013  0.20311534E-013  0.20289638E-013   H- + H+ -> H2+ + E                                
      23  0.10000000E-012  0.18000000E+004  0.38172410E-013  0.39456408E-013  0.39413873E-013   H2+ + E -> H + H                                  
      24  0.10000000E-012  0.18000000E+004  0.12812723E-018  0.13243702E-018  0.13229425E-018   H2+ + H- -> H + H2                                
      25  0.10000000E-012  0.18000000E+004  0.96745783E+000  0.10000000E+001  0.99892199E+000   H + H + H -> H2 + H                               
      26  0.10000000E-012  0.18000000E+004  0.89971053E-004  0.92997390E-004  0.92897138E-004   H2 + H + H -> H2 + H2                             
      27  0.10000000E-012  0.18000000E+004  0.49028533E-006  0.50677695E-006  0.50623064E-006   H2 + H2 -> H + H + H2                             
      28  0.10000000E-012  0.18000000E+004  0.24583320E-006  0.25410223E-006  0.25382831E-006   H -> H+ + E                                       
      29  0.10000000E-012  0.18000000E+004  0.30207417E-007  0.31223498E-007  0.31189838E-007   HE -> HE+ + E                                     
      30  0.10000000E-012  0.18000000E+004  0.39759731E-010  0.41097121E-010  0.41052818E-010   H2 -> H + H                                       
      31  0.10000000E-012  0.18000000E+004  0.87471407E-011  0.90413664E-011  0.90316198E-011   H2 -> H + H+ + E                                  
      32  0.10000000E-012  0.18000000E+004  0.11927920E-012  0.12329137E-012  0.12315846E-012   H2 -> H+ + H-                                     
      33  0.10000000E-012  0.18000000E+004  0.36976550E-009  0.38220322E-009  0.38179120E-009   H2 -> H2+ + E                                     
 
       1  0.10000000E-012  0.20000000E+004  0.13491041E-025  0.14441915E-025  0.14424146E-025   H + E -> H+ + E + E                               
       2  0.10000000E-012  0.20000000E+004  0.81033117E-010  0.86744484E-010  0.86637753E-010   H+ + E -> H                                       
       3  0.10000000E-012  0.20000000E+004  0.85891539E-010  0.91945337E-010  0.91832207E-010   H+ + E -> H                                       
       4  0.10000000E-012  0.20000000E+004  0.41010432E-051  0.43900925E-051  0.43846909E-051   HE + E -> HE+ + E + E                             
       5  0.10000000E-012  0.20000000E+004  0.99422283E-011  0.10642975E-010  0.10629880E-010   HE+ + E -> HE                                     
       6  0.10000000E-012  0.20000000E+004  0.99422283E-011  0.10642975E-010  0.10629880E-010   HE+ + E -> HE                                     
       7  0.10000000E-012  0.20000000E+004  0.11945379E-070  0.12787312E-070  0.12771579E-070   HE+ + E -> HE++ + E + E                           
       8  0.10000000E-012  0.20000000E+004  0.70095053E-074  0.75035485E-074  0.74943161E-074   HE++ + E -> HE+                                   
       9  0.10000000E-012  0.20000000E+004  0.51296886E-003  0.54912387E-003  0.54844822E-003   H + E -> H-                                       
      10  0.10000000E-012  0.20000000E+004  0.46038843E-003  0.49283748E-003  0.49223109E-003   H- + H -> H2 + E                                  
      11  0.10000000E-012  0.20000000E+004  0.35694054E-008  0.38209838E-008  0.38162824E-008   H + H+ -> H2+                                     
      12  0.10000000E-012  0.20000000E+004  0.58753601E-005  0.62894666E-005  0.62817280E-005   H + H+ -> H2+                                     
      13  0.10000000E-012  0.20000000E+004  0.72695195E-005  0.77818889E-005  0.77723140E-005   H2+ + H -> H2 + H+                                
      14  0.10000000E-012  0.20000000E+004  0.13906343E-005  0.14886489E-005  0.14868172E-005   H2 + H+ -> H2+ + H                                
      15  0.10000000E-012  0.20000000E+004  0.19593923E-007  0.20974939E-007  0.20949132E-007   H2 + E -> H + H-                                  
      16  0.10000000E-012  0.20000000E+004  0.11438090E-021  0.12244269E-021  0.12229203E-021   H2 + E -> H + H + E                               
      17  0.10000000E-012  0.20000000E+004  0.18458256E-004  0.19759229E-004  0.19734917E-004   H2 + H -> H + H + H                               
      18  0.10000000E-012  0.20000000E+004  0.24775187E-014  0.26521389E-014  0.26488757E-014   H- + E -> H + E + E                               
      19  0.10000000E-012  0.20000000E+004  0.25748752E-004  0.27563572E-004  0.27529658E-004   H- + H -> H + H + E                               
      20  0.10000000E-012  0.20000000E+004  0.26851259E-004  0.28743786E-004  0.28708420E-004   H- + H -> H + H + E                               
      21  0.10000000E-012  0.20000000E+004  0.32277684E-011  0.34552676E-011  0.34510162E-011   H- + H+ -> H + H                                  
      22  0.10000000E-012  0.20000000E+004  0.20833691E-013  0.22302089E-013  0.22274648E-013   H- + H+ -> H2+ + E                                
      23  0.10000000E-012  0.20000000E+004  0.51246592E-013  0.54858549E-013  0.54791050E-013   H2+ + E -> H + H                                  
