time Tgas rhogas E H- H HE H2 H+ HE+ H2+ HE++
  0.31536000E+007  0.22000000E+004  0.10000000E-012  0.79404110E-014  0.10237944E-016  0.68890408E+000  0.31100000E+000  0.95921544E-004  0.12986445E-010  0.63741165E-011  0.99655107E-018  0.11538519E-076
  0.63072000E+007  0.22000000E+004  0.10000000E-012  0.15880759E-013  0.20476279E-016  0.68880819E+000  0.31100000E+000  0.19180635E-003  0.25972794E-010  0.12748158E-010  0.20901278E-017  0.70512472E-076
  0.94608000E+007  0.22000000E+004  0.10000000E-012  0.23820935E-013  0.30714864E-016  0.68871235E+000  0.31100000E+000  0.28765433E-003  0.38958867E-010  0.19122041E-010  0.32809352E-017  0.23082979E-075
  0.12614400E+008  0.22000000E+004  0.10000000E-012  0.31760832E-013  0.40953563E-016  0.68861653E+000  0.31100000E+000  0.38346522E-003  0.51944489E-010  0.25495683E-010  0.45684815E-017  0.54407602E-075
  0.15768000E+008  0.22000000E+004  0.10000000E-012  0.39700348E-013  0.51192239E-016  0.68852076E+000  0.31100000E+000  0.47923891E-003  0.64929489E-010  0.31869005E-010  0.59528007E-017  0.10612272E-074
  0.18921600E+008  0.22000000E+004  0.10000000E-012  0.47639388E-013  0.61430776E-016  0.68842502E+000  0.31100000E+000  0.57497610E-003  0.77913715E-010  0.38241936E-010  0.74340633E-017  0.18276289E-074
  0.22075200E+008  0.22000000E+004  0.10000000E-012  0.55577826E-013  0.71669010E-016  0.68832932E+000  0.31100000E+000  0.67067504E-003  0.90896958E-010  0.44614378E-010  0.90125698E-017  0.29058992E-074
  0.25228800E+008  0.22000000E+004  0.10000000E-012  0.63515568E-013  0.81906813E-016  0.68823366E+000  0.31100000E+000  0.76633630E-003  0.10387906E-009  0.50986258E-010  0.10687012E-016  0.43428287E-074
  0.28382400E+008  0.22000000E+004  0.10000000E-012  0.71452533E-013  0.92144089E-016  0.68813804E+000  0.31100000E+000  0.86196093E-003  0.11685989E-009  0.57357516E-010  0.12458844E-016  0.61764823E-074
  0.31536000E+008  0.22000000E+004  0.10000000E-012  0.79388560E-013  0.10238062E-015  0.68804245E+000  0.31100000E+000  0.95754624E-003  0.12983919E-009  0.63728025E-010  0.14326646E-016  0.84880078E-074
 
  0.00000000E+000  0.24000000E+004  0.10000000E-012  0.00000000E+000  0.00000000E+000  0.68900000E+000  0.31100000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.31536000E+007  0.24000000E+004  0.10000000E-012  0.79404140E-014  0.11012482E-016  0.68890681E+000  0.31100000E+000  0.93188412E-004  0.12986457E-010  0.63741197E-011  0.12138978E-017  0.10011369E-076
  0.63072000E+007  0.24000000E+004  0.10000000E-012  0.15880765E-013  0.22027093E-016  0.68881368E+000  0.31100000E+000  0.18632483E-003  0.25972811E-010  0.12748165E-010  0.26402074E-017  0.69956004E-076
  0.94608000E+007  0.24000000E+004  0.10000000E-012  0.23820955E-013  0.33043697E-016  0.68872059E+000  0.31100000E+000  0.27940842E-003  0.38958908E-010  0.19122061E-010  0.42788164E-017  0.23024020E-075
  0.12614400E+008  0.24000000E+004  0.10000000E-012  0.31760885E-013  0.44062155E-016  0.68862756E+000  0.31100000E+000  0.37243801E-003  0.51944583E-010  0.25495732E-010  0.61296057E-017  0.54209433E-075
  0.15768000E+008  0.24000000E+004  0.10000000E-012  0.39700456E-013  0.55082330E-016  0.68853459E+000  0.31100000E+000  0.46541277E-003  0.64929674E-010  0.31869102E-010  0.81924856E-017  0.10567053E-074
  0.18921600E+008  0.24000000E+004  0.10000000E-012  0.47639570E-013  0.66104086E-016  0.68844167E+000  0.31100000E+000  0.55833170E-003  0.77914020E-010  0.38242094E-010  0.10467666E-016  0.18253213E-074
  0.22075200E+008  0.24000000E+004  0.10000000E-012  0.55578126E-013  0.77127272E-016  0.68834881E+000  0.31100000E+000  0.65119381E-003  0.90897455E-010  0.44614633E-010  0.12953901E-016  0.28993885E-074
  0.25228800E+008  0.24000000E+004  0.10000000E-012  0.63516023E-013  0.88151752E-016  0.68825600E+000  0.31100000E+000  0.74399784E-003  0.10387981E-009  0.50986640E-010  0.15651604E-016  0.43321927E-074
  0.28382400E+008  0.24000000E+004  0.10000000E-012  0.71453167E-013  0.99177397E-016  0.68816326E+000  0.31100000E+000  0.83674336E-003  0.11686094E-009  0.57358044E-010  0.18560961E-016  0.61719260E-074
  0.31536000E+008  0.24000000E+004  0.10000000E-012  0.79389458E-013  0.11020406E-015  0.68807057E+000  0.31100000E+000  0.92942931E-003  0.12984067E-009  0.63728767E-010  0.21681327E-016  0.84705452E-074
 
  0.00000000E+000  0.26000000E+004  0.10000000E-012  0.00000000E+000  0.00000000E+000  0.68900000E+000  0.31100000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.31536000E+007  0.26000000E+004  0.10000000E-012  0.79404105E-014  0.11723938E-016  0.68890929E+000  0.31100000E+000  0.90710336E-004  0.12986471E-010  0.63741186E-011  0.14813999E-017  0.11299414E-076
  0.63072000E+007  0.26000000E+004  0.10000000E-012  0.15880767E-013  0.23455826E-016  0.68881873E+000  0.31100000E+000  0.18127223E-003  0.25972835E-010  0.12748170E-010  0.33734202E-017  0.70255125E-076
  0.94608000E+007  0.26000000E+004  0.10000000E-012  0.23820971E-013  0.35195499E-016  0.68872832E+000  0.31100000E+000  0.27168107E-003  0.38958953E-010  0.19122079E-010  0.56751391E-017  0.22989796E-075
  0.12614400E+008  0.26000000E+004  0.10000000E-012  0.31760927E-013  0.46942798E-016  0.68863807E+000  0.31100000E+000  0.36193240E-003  0.51944671E-010  0.25495773E-010  0.83855936E-017  0.54150616E-075
  0.15768000E+008  0.26000000E+004  0.10000000E-012  0.39700545E-013  0.58697574E-016  0.68854798E+000  0.31100000E+000  0.45202255E-003  0.64929838E-010  0.31869183E-010  0.11503911E-016  0.10546144E-074
  0.18921600E+008  0.26000000E+004  0.10000000E-012  0.47639728E-013  0.70459665E-016  0.68845805E+000  0.31100000E+000  0.54194627E-003  0.77914297E-010  0.38242234E-010  0.15029132E-016  0.18216377E-074
  0.22075200E+008  0.26000000E+004  0.10000000E-012  0.55578381E-013  0.82228888E-016  0.68836830E+000  0.31100000E+000  0.63169883E-003  0.90897889E-010  0.44614853E-010  0.18959088E-016  0.28948359E-074
  0.25228800E+008  0.26000000E+004  0.10000000E-012  0.63516423E-013  0.94005130E-016  0.68827872E+000  0.31100000E+000  0.72128007E-003  0.10388048E-009  0.50986980E-010  0.23294045E-016  0.43172453E-074
  0.28382400E+008  0.26000000E+004  0.10000000E-012  0.71453740E-013  0.10578821E-015  0.68818932E+000  0.31100000E+000  0.81068006E-003  0.11686189E-009  0.57358526E-010  0.28033096E-016  0.61514803E-074
  0.31536000E+008  0.26000000E+004  0.10000000E-012  0.79390246E-013  0.11757791E-015  0.68810010E+000  0.31100000E+000  0.89989661E-003  0.12984197E-009  0.63729425E-010  0.33172538E-016  0.84452324E-074
 
  0.00000000E+000  0.28000000E+004  0.10000000E-012  0.00000000E+000  0.00000000E+000  0.68900000E+000  0.31100000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
