      25  0.73160179E+000  0.95935208E+003  0.67480524E-032  0.23008458E-012  0.79696677E-013   H + H + H -> H2 + H                               
      26  0.73160179E+000  0.95935208E+003  0.56780400E-037  0.19360096E-017  0.67059485E-018   H2 + H + H -> H2 + H2                             
      27  0.73160179E+000  0.95935208E+003  0.25234965E-048  0.86042250E-029  0.29803307E-029   H2 + H2 -> H + H + H2                             
      28  0.73160179E+000  0.95935208E+003  0.84136677E-045  0.28687613E-025  0.99368131E-026   HE+ + H -> HE + H+                                
      29  0.73160179E+000  0.95935208E+003  0.29476201E-045  0.10050336E-025  0.34812345E-026   HE + H+ -> HE+ + H                                
      30  0.73160179E+000  0.95935208E+003  0.29476201E-045  0.10050336E-025  0.34812345E-026   HE + H+ -> HE+ + H                                
      31  0.73160179E+000  0.95935208E+003  0.10236319E-019  0.34902205E+000  0.12089423E+000   O+ + H -> H+ + O                                  
      32  0.73160179E+000  0.95935208E+003  0.10238043E-019  0.34908083E+000  0.12091459E+000   H+ + O -> O+ + H                                  
      33  0.73160179E+000  0.95935208E+003  0.17226370E-023  0.58735794E-004  0.20344899E-004   O+ + H2 -> OH+ + H                                
      34  0.73160179E+000  0.95935208E+003  0.80386992E-024  0.27409104E-004  0.94939632E-005   OH+ + H2 -> H2O+ + H                              
      35  0.73160179E+000  0.95935208E+003  0.31410584E-026  0.10709891E-006  0.37096913E-007   H2O+ + H2 -> H3O+ + H                             
      36  0.73160179E+000  0.95935208E+003  0.44630944E-024  0.15217564E-004  0.52710585E-005   H2O+ + E -> O + H2                                
      37  0.73160179E+000  0.95935208E+003  0.35704755E-024  0.12174051E-004  0.42168468E-005   H2O+ + E -> OH + H                                
      38  0.73160179E+000  0.95935208E+003  0.10992772E-026  0.37481441E-007  0.12982818E-007   H3O+ + E -> H2O + H                               
      39  0.73160179E+000  0.95935208E+003  0.16682786E-024  0.56882364E-005  0.19702908E-005   O + H -> OH                                       
      40  0.73160179E+000  0.95935208E+003  0.50041754E-023  0.17062458E-003  0.59100926E-004   O + H2 -> OH + H                                  
      41  0.73160179E+000  0.95935208E+003  0.16891653E-026  0.57594527E-007  0.19949588E-007   H2 + OH -> H2O + H                                
      42  0.73160179E+000  0.95935208E+003  0.22273842E-032  0.75945877E-013  0.26306126E-013   OH + OH -> H2O + O                                
      43  0.73160179E+000  0.95935208E+003  0.21223596E-023  0.72364912E-004  0.25065752E-004   H+ + OH -> OH+ + H                                
      44  0.73160179E+000  0.95935208E+003  0.27589068E-026  0.94068904E-007  0.32583579E-007   H+ + H2O -> H2O+ + H                              
      45  0.73160179E+000  0.95935208E+003  0.33796746E-023  0.11523488E-003  0.39915048E-004   H + OH -> H2 + O                                  
      46  0.73160179E+000  0.95935208E+003  0.98222900E-029  0.33490514E-009  0.11600442E-009   H + H2O -> OH + H2                                
      47  0.73160179E+000  0.95935208E+003  0.39479192E-031  0.13461000E-011  0.46626200E-012   O + O -> O2                                       
      48  0.73160179E+000  0.95935208E+003  0.16384543E-027  0.55865461E-008  0.19350674E-008   O + OH -> O2 + H                                  
      49  0.73160179E+000  0.95935208E+003  0.41673534E-028  0.14209192E-008  0.49217789E-009   H + O2 -> OH + O                                  
      50  0.73160179E+000  0.95935208E+003  0.12129605E-027  0.41357636E-008  0.14325454E-008   H+ + O2 -> O2+ + H                                
      51  0.73160179E+000  0.95935208E+003  0.12127284E-027  0.41349722E-008  0.14322713E-008   O2+ + E -> O + O                                  
      52  0.73160179E+000  0.95935208E+003  0.30149938E-030  0.10280056E-010  0.35608050E-011   O + CH -> CO + H                                  
      53  0.73160179E+000  0.95935208E+003  0.23742476E-027  0.80953396E-008  0.28040631E-008   C + OH -> CO + H                                  
      54  0.73160179E+000  0.95935208E+003  0.23902088E-032  0.81497616E-013  0.28229137E-013   C + O2 -> CO + O                                  
      55  0.73160179E+000  0.95935208E+003  0.97532173E-031  0.33255001E-011  0.11518864E-011   C+ + O2 -> O+ + CO                                
      56  0.73160179E+000  0.95935208E+003  0.27081654E-035  0.92338803E-016  0.31984307E-016   OH + CO -> CO2 + H                                
      57  0.73160179E+000  0.95935208E+003  0.15160059E-022  0.51690409E-003  0.17904519E-003   C+ + E -> C                                       
      58  0.73160179E+000  0.95935208E+003  0.20185057E-026  0.68823861E-007  0.23839203E-007   C+ + OH -> CO+ + H                                
      59  0.73160179E+000  0.95935208E+003  0.19911573E-026  0.67891378E-007  0.23516210E-007   CO+ + H -> H+ + CO                                
      60  0.73160179E+000  0.95935208E+003  0.45418213E-024  0.15485995E-004  0.53640375E-005   C + H -> CH                                       
      61  0.73160179E+000  0.95935208E+003  0.10255796E-025  0.34968614E-006  0.12112426E-006   C + H2 -> CH + H                                  
      62  0.73160179E+000  0.95935208E+003  0.46446430E-024  0.15836580E-004  0.54854732E-005   H + CH -> C + H2                                  
      63  0.73160179E+000  0.95935208E+003  0.23859736E-028  0.81353210E-009  0.28179118E-009   H2 + CH -> CH2 + H                                
      64  0.73160179E+000  0.95935208E+003  0.54432624E-028  0.18559588E-008  0.64286686E-009   H + CH2 -> CH + H2                                
      65  0.73160179E+000  0.95935208E+003  0.10851979E-035  0.37001386E-016  0.12816537E-016   H2 + CH2 -> CH3 + H                               
      66  0.73160179E+000  0.95935208E+003  0.10260892E-035  0.34985991E-016  0.12118445E-016   H + CH3 -> CH2 + H2                               
      67  0.73160179E+000  0.95935208E+003  0.22575441E-040  0.76974222E-021  0.26662325E-021   H2 + CH3 -> CH4 + H                               
      68  0.73160179E+000  0.95935208E+003  0.22331504E-040  0.76142482E-021  0.26374227E-021   H + CH4 -> H2 + CH3                               
      69  0.73160179E+000  0.95935208E+003  0.30573138E-028  0.10424352E-008  0.36107862E-009   H2 + C -> CH2                                     
      70  0.73160179E+000  0.95935208E+003  0.20415148E-026  0.69608390E-007  0.24110948E-007   H3O+ + E -> OH + H + H                            
      71  0.73160179E+000  0.95935208E+003  0.30262880E-023  0.10318565E-003  0.35741438E-004   OH+ + E -> O + H                                  
      72  0.73160179E+000  0.95935208E+003  0.17466286E-026  0.59553820E-007  0.20628247E-007   O+ + E -> O                                       
      73  0.73160179E+000  0.95935208E+003  0.30492429E-033  0.10396833E-013  0.36012542E-014   CO+ + E -> CO                                     
      74  0.73160179E+000  0.95935208E+003  0.27343385E-028  0.93231215E-009  0.32293420E-009   CO+ + E -> C + O                                  
 
       1  0.19788466E+001  0.98364279E+003  0.29662255E-044  0.16367710E-025  0.57586677E-026   H + E -> H+ + E + E                               
       2  0.19788466E+001  0.98364279E+003  0.25391599E-019  0.14011151E+000  0.49295571E-001   H+ + E -> H                                       
       3  0.19788466E+001  0.98364279E+003  0.17441969E-048  0.96245243E-030  0.33862059E-030   H+ + E -> H                                       
       4  0.19788466E+001  0.98364279E+003  0.22994170E-045  0.12688243E-026  0.44641172E-027   HE + E -> HE+ + E + E                             
       5  0.19788466E+001  0.98364279E+003  0.14285136E-045  0.78825758E-027  0.27733344E-027   HE+ + E -> HE                                     
       6  0.19788466E+001  0.98364279E+003  0.98127301E-075  0.54146903E-056  0.19050558E-056   HE+ + E -> HE                                     
       7  0.19788466E+001  0.98364279E+003  0.98127301E-075  0.54146903E-056  0.19050558E-056   HE+ + E -> HE++ + E + E                           
       8  0.19788466E+001  0.98364279E+003  0.14776737E-054  0.81538423E-036  0.28687744E-036   HE++ + E -> HE+                                   
       9  0.19788466E+001  0.98364279E+003  0.18122422E-018  0.10000000E+001  0.35183099E+000   H + E -> H-                                       
      10  0.19788466E+001  0.98364279E+003  0.17862692E-018  0.98566805E+000  0.34678856E+000   H- + H -> H2 + E                                  
      11  0.19788466E+001  0.98364279E+003  0.29722893E-044  0.16401171E-025  0.57704402E-026   H + H+ -> H2+                                     
      12  0.19788466E+001  0.98364279E+003  0.11111700E-020  0.61314651E-002  0.21572394E-002   H + H+ -> H2+                                     
      13  0.19788466E+001  0.98364279E+003  0.11109466E-020  0.61302325E-002  0.21568057E-002   H2+ + H -> H2 + H+                                
      14  0.19788466E+001  0.98364279E+003  0.31218933E-026  0.17226689E-007  0.60608831E-008   H2 + H+ -> H2+ + H                                
      15  0.19788466E+001  0.98364279E+003  0.43962079E-033  0.24258391E-014  0.85348536E-015   H2 + E -> H + H-                                  
      16  0.19788466E+001  0.98364279E+003  0.44619787E-048  0.24621316E-029  0.86625419E-030   H2 + E -> H + H + E                               
      17  0.19788466E+001  0.98364279E+003  0.12222923E-037  0.67446413E-019  0.23729738E-019   H2 + H -> H + H + H                               
      18  0.19788466E+001  0.98364279E+003  0.15850896E-026  0.87465660E-008  0.30773129E-008   H- + E -> H + E + E                               
      19  0.19788466E+001  0.98364279E+003  0.21878048E-020  0.12072365E-001  0.42474319E-002   H- + H -> H + H + E                               
      20  0.19788466E+001  0.98364279E+003  0.89669786E-051  0.49480024E-032  0.17408606E-032   H- + H -> H + H + E                               
      21  0.19788466E+001  0.98364279E+003  0.40713849E-021  0.22466009E-002  0.79042382E-003   H- + H+ -> H + H                                  
      22  0.19788466E+001  0.98364279E+003  0.25930047E-023  0.14308268E-004  0.50340921E-005   H- + H+ -> H2+ + E                                
      23  0.19788466E+001  0.98364279E+003  0.28233479E-023  0.15579308E-004  0.54812834E-005   H2+ + E -> H + H                                  
      24  0.19788466E+001  0.98364279E+003  0.52364820E-029  0.28895046E-010  0.10166173E-010   H2+ + H- -> H + H2                                
      25  0.19788466E+001  0.98364279E+003  0.13233059E-030  0.73020367E-012  0.25690828E-012   H + H + H -> H2 + H                               
      26  0.19788466E+001  0.98364279E+003  0.24882476E-035  0.13730216E-016  0.48307153E-017   H2 + H + H -> H2 + H2                             
      27  0.19788466E+001  0.98364279E+003  0.33002218E-047  0.18210711E-028  0.64070923E-029   H2 + H2 -> H + H + H2                             
      28  0.19788466E+001  0.98364279E+003  0.20907230E-044  0.11536665E-025  0.40589562E-026   HE+ + H -> HE + H+                                
