#Data for H2 photodissociation, columns are
#1: ground level index
#2: excited level index
#3: ground level energy, Ei (eV)
#4: energy difference, Ej-Ei (eV)
#5: precomputed pi*e**2/me/c/(E_j-E_i)*f_ij*eps_ij
# where e is the elementary charge, me electron mass, c speed of light
# E_j excited state energy, E_i ground level energy, f_ij oscillator strenght
# eps_j dissociation probabilty. Precomputed is in cm2/s/eV
#------------------------------
14 16 0.47299E+01 8.8571 1.00385e-05
0 17 0.27504E+00 13.414 7.07511e-06
1 17 0.79104E+00 12.898 1.10916e-05
2 17 0.12781E+01 12.4109 8.28687e-07
3 17 0.17366E+01 11.9524 6.33361e-06
4 17 0.21669E+01 11.5221 9.03797e-06
5 17 0.25687E+01 11.1203 4.4186e-08
6 17 0.29421E+01 10.7469 1.10915e-05
7 17 0.32867E+01 10.4023 6.95528e-06
8 17 0.36015E+01 10.0875 9.86815e-07
9 17 0.38851E+01 9.8039 1.29159e-05
10 17 0.41355E+01 9.5535 8.50914e-06
11 17 0.43498E+01 9.3392 5.39755e-08
12 17 0.45240E+01 9.165 4.00602e-06
13 17 0.46534E+01 9.0356 7.08017e-06
14 17 0.47299E+01 8.9591 7.32045e-07
0 18 0.27504E+00 13.513 5.84109e-06
1 18 0.79104E+00 12.997 1.07878e-05
2 18 0.12781E+01 12.5099 1.81822e-05
3 18 0.17366E+01 12.0514 3.96502e-06
4 18 0.21669E+01 11.6211 9.96112e-06
5 18 0.25687E+01 11.2193 4.33791e-07
6 18 0.29421E+01 10.8459 7.44051e-06
7 18 0.32867E+01 10.5013 1.00409e-05
8 18 0.36015E+01 10.1865 7.45113e-08
9 18 0.38851E+01 9.9029 8.11265e-06
10 18 0.41355E+01 9.6525 1.1745e-05
11 18 0.43498E+01 9.4382 2.58173e-06
12 18 0.45240E+01 9.264 4.09921e-07
13 18 0.46534E+01 9.1346 3.25196e-06
14 18 0.47299E+01 9.0581 6.04e-06
0 19 0.27504E+00 13.608 4.97829e-06
1 19 0.79104E+00 13.092 1.0592e-05
2 19 0.12781E+01 12.6049 2.98399e-06
3 19 0.17366E+01 12.1464 2.2145e-06
4 19 0.21669E+01 11.7161 1.01742e-05
5 19 0.25687E+01 11.3143 1.95327e-06
6 19 0.29421E+01 10.9409 4.1279e-06
7 19 0.32867E+01 10.5963 1.15464e-05
8 19 0.36015E+01 10.2815 1.85675e-06
9 19 0.38851E+01 9.9979 3.55049e-06
10 19 0.41355E+01 9.7475 1.18655e-05
11 19 0.43498E+01 9.5332 6.66055e-06
12 19 0.45240E+01 9.359 4.16407e-07
13 19 0.46534E+01 9.2296 6.2815e-07
14 19 0.47299E+01 9.1531 1.46165e-07
0 20 0.27504E+00 13.701 4.08436e-06
1 20 0.79104E+00 13.185 9.83325e-06
2 20 0.12781E+01 12.6979 3.99902e-06
3 20 0.17366E+01 12.2394 9.41688e-07
4 20 0.21669E+01 11.8091 9.1962e-06
5 20 0.25687E+01 11.4073 3.81597e-06
6 20 0.29421E+01 11.0339 1.55536e-06
7 20 0.32867E+01 10.6893 1.0706e-05
8 20 0.36015E+01 10.3745 4.71699e-06
9 20 0.38851E+01 10.0909 6.41899e-07
10 20 0.41355E+01 9.8405 8.8842e-06
11 20 0.43498E+01 9.6262 9.23367e-06
12 20 0.45240E+01 9.452 2.75881e-06
13 20 0.46534E+01 9.3226 6.05665e-08
14 20 0.47299E+01 9.2461 7.31947e-07
0 21 0.27504E+00 13.79 3.36866e-06
1 21 0.79104E+00 13.274 9.04021e-06
2 21 0.12781E+01 12.7869 4.86688e-06
3 21 0.17366E+01 12.3284 2.43518e-07
4 21 0.21669E+01 11.8981 7.78485e-06
5 21 0.25687E+01 11.4963 5.52532e-06
6 21 0.29421E+01 11.1229 2.42936e-07
7 21 0.32867E+01 10.7783 8.63622e-06
8 21 0.36015E+01 10.4635 7.29024e-06
9 21 0.38851E+01 10.1799 4.539e-08
10 21 0.41355E+01 9.9295 5.12272e-06
11 21 0.43498E+01 9.7152 9.46499e-06
12 21 0.45240E+01 9.541 5.39606e-06
13 21 0.46534E+01 9.4116 1.20094e-06
14 21 0.47299E+01 9.3351 4.56596e-07
0 22 0.27504E+00 13.876 2.79335e-06
1 22 0.79104E+00 13.36 8.25653e-06
2 22 0.12781E+01 12.8729 5.55931e-06
3 22 0.17366E+01 12.4144 3.97741e-09
4 22 0.21669E+01 11.9841 6.21187e-06
5 22 0.25687E+01 11.5823 6.79091e-06
6 22 0.29421E+01 11.2089 3.74857e-08
7 22 0.32867E+01 10.8643 6.09852e-06
8 22 0.36015E+01 10.5495 8.82374e-06
9 22 0.38851E+01 10.2659 1.17003e-06
10 22 0.41355E+01 10.0155 2.03743e-06
11 22 0.43498E+01 9.8012 7.78814e-06
12 22 0.45240E+01 9.627 6.9683e-06
13 22 0.46534E+01 9.4976 2.91207e-06
14 22 0.47299E+01 9.4211 2.64157e-07
0 23 0.27504E+00 13.959 2.3135e-06
1 23 0.79104E+00 13.443 7.4504e-06
2 23 0.12781E+01 12.9559 6.02969e-06
3 23 0.17366E+01 12.4974 1.01182e-07
4 23 0.21669E+01 12.0671 4.64472e-06
5 23 0.25687E+01 11.6653 7.45865e-06
6 23 0.29421E+01 11.2919 6.21379e-07
7 23 0.32867E+01 10.9473 3.67993e-06
8 23 0.36015E+01 10.6325 9.06889e-06
9 23 0.38851E+01 10.3489 3.09932e-06
10 23 0.41355E+01 10.0985 3.29569e-07
11 23 0.43498E+01 9.8842 5.18577e-06
12 23 0.45240E+01 9.71 6.95868e-06
13 23 0.46534E+01 9.5806 4.19724e-06
14 23 0.47299E+01 9.5041 1.95101e-06
0 24 0.27504E+00 14.039 1.94901e-06
1 24 0.79104E+00 13.523 6.78182e-06
2 24 0.12781E+01 13.0359 6.40262e-06
3 24 0.17366E+01 12.5774 4.26698e-07
4 24 0.21669E+01 12.1471 3.30117e-06
5 24 0.25687E+01 11.7453 7.68776e-06
6 24 0.29421E+01 11.3719 1.66105e-06
7 24 0.32867E+01 11.0273 1.82419e-06
8 24 0.36015E+01 10.7125 8.39195e-06
9 24 0.38851E+01 10.4289 5.09176e-06
10 24 0.41355E+01 10.1785 4.69235e-08
11 24 0.43498E+01 9.9642 2.73658e-06
12 24 0.45240E+01 9.79 5.86738e-06
13 24 0.46534E+01 9.6606 4.7095e-06
14 24 0.47299E+01 9.5841 1.44913e-06
0 25 0.27504E+00 14.116 1.6352e-06
1 25 0.79104E+00 13.6 6.09754e-06
2 25 0.12781E+01 13.1129 6.56748e-06
3 25 0.17366E+01 12.6544 8.82979e-07
4 25 0.21669E+01 12.2241 2.15892e-06
5 25 0.25687E+01 11.8223 7.40881e-06
6 25 0.29421E+01 11.4489 2.83913e-06
7 25 0.32867E+01 11.1043 6.13849e-07
8 25 0.36015E+01 10.7895 6.97212e-06
9 25 0.38851E+01 10.5059 6.5489e-06
10 25 0.41355E+01 10.2555 8.14263e-07
11 25 0.43498E+01 10.0412 9.55539e-07
12 25 0.45240E+01 9.867 4.13553e-06
13 25 0.46534E+01 9.7376 4.35739e-06
14 25 0.47299E+01 9.6611 2.47733e-06
0 26 0.27504E+00 14.189 1.38428e-06
1 26 0.79104E+00 13.673 5.4958e-06
2 26 0.12781E+01 13.1859 6.63065e-06
3 26 0.17366E+01 12.7274 1.40268e-06
4 26 0.21669E+01 12.2971 1.28951e-06
5 26 0.25687E+01 11.8953 6.84199e-06
6 26 0.29421E+01 11.5219 3.95652e-06
7 26 0.32867E+01 11.1773 6.35945e-08
8 26 0.36015E+01 10.8625 5.30206e-06
9 26 0.38851E+01 10.5789 7.30748e-06
10 26 0.41355E+01 10.3285 2.13127e-06
11 26 0.43498E+01 10.1142 1.01995e-07
12 26 0.45240E+01 9.94 2.4159e-06
13 26 0.46534E+01 9.8106 3.48398e-06
14 26 0.47299E+01 9.7341 1.63994e-06
0 27 0.27504E+00 14.26 1.16067e-06
1 27 0.79104E+00 13.744 4.87557e-06
2 27 0.12781E+01 13.2569 6.49115e-06
3 27 0.17366E+01 12.7984 1.89881e-06
4 27 0.21669E+01 12.3681 6.61713e-07
5 27 0.25687E+01 11.9663 5.98612e-06
6 27 0.29421E+01 11.5929 4.79323e-06
7 27 0.32867E+01 11.2483 5.12088e-08
8 27 0.36015E+01 10.9335 3.61117e-06
9 27 0.38851E+01 10.6499 7.24299e-06
10 27 0.41355E+01 10.3995 3.48449e-06
11 27 0.43498E+01 10.1852 7.75295e-08
12 27 0.45240E+01 10.011 1.05985e-06
13 27 0.46534E+01 9.8816 2.37406e-06
14 27 0.47299E+01 9.8051 1.73829e-06
0 28 0.27504E+00 14.327 9.74895e-07
1 28 0.79104E+00 13.811 4.30687e-06
2 28 0.12781E+01 13.3239 6.24877e-06
3 28 0.17366E+01 12.8654 2.33637e-06
4 28 0.21669E+01 12.4351 2.69279e-07
5 28 0.25687E+01 12.0333 5.04684e-06
6 28 0.29421E+01 11.6599 5.31912e-06
7 28 0.32867E+01 11.3153 4.03419e-07
8 28 0.36015E+01 11.0005 2.19788e-06
9 28 0.38851E+01 10.7169 6.60826e-06
10 28 0.41355E+01 10.4665 4.55132e-06
11 28 0.43498E+01 10.2522 6.1155e-07
12 28 0.45240E+01 10.078 2.69502e-07
13 28 0.46534E+01 9.9486 1.36801e-06
14 28 0.47299E+01 9.8721 9.47073e-07
0 29 0.27504E+00 14.391 8.1647e-07
1 29 0.79104E+00 13.875 3.77583e-06
2 29 0.12781E+01 13.3879 5.90211e-06
3 29 0.17366E+01 12.9294 2.67677e-06
4 29 0.21669E+01 12.4991 6.52601e-08
5 29 0.25687E+01 12.0973 4.10002e-06
6 29 0.29421E+01 11.7239 5.51103e-06
7 29 0.32867E+01 11.3793 9.37323e-07
8 29 0.36015E+01 11.0645 1.14971e-06
9 29 0.38851E+01 10.7809 5.60785e-06
10 29 0.41355E+01 10.5305 5.15989e-06
11 29 0.43498E+01 10.3162 1.38659e-06
12 29 0.45240E+01 10.142 3.12666e-09
13 29 0.46534E+01 10.0126 6.2434e-07
14 29 0.47299E+01 9.9361 7.23845e-07
0 30 0.27504E+00 14.451 6.88847e-07
1 30 0.79104E+00 13.935 3.31823e-06
2 30 0.12781E+01 13.4479 5.53857e-06
3 30 0.17366E+01 12.9894 2.93758e-06
4 30 0.21669E+01 12.5591 6.54943e-10
5 30 0.25687E+01 12.1573 3.25308e-06
6 30 0.29421E+01 11.7839 5.47554e-06
7 30 0.32867E+01 11.4393 1.52073e-06
8 30 0.36015E+01 11.1245 4.79372e-07
9 30 0.38851E+01 10.8409 4.51378e-06
10 30 0.41355E+01 10.5905 5.3607e-06
11 30 0.43498E+01 10.3762 2.17282e-06
12 30 0.45240E+01 10.202 1.17704e-07
13 30 0.46534E+01 10.0726 1.8722e-07
14 30 0.47299E+01 9.9961 2.94024e-07
0 31 0.27504E+00 14.506 5.75733e-07
1 31 0.79104E+00 13.99 2.8768e-06
2 31 0.12781E+01 13.5029 5.08902e-06
3 31 0.17366E+01 13.0444 3.06977e-06
4 31 0.21669E+01 12.6141 2.91337e-08
5 31 0.25687E+01 12.2123 2.48645e-06
6 31 0.29421E+01 11.8389 5.18119e-06
7 31 0.32867E+01 11.4943 2.02941e-06
8 31 0.36015E+01 11.1795 1.21319e-07
9 31 0.38851E+01 10.8959 3.41006e-06
10 31 0.41355E+01 10.6455 5.14534e-06
11 31 0.43498E+01 10.4312 2.77907e-06
12 31 0.45240E+01 10.257 4.44726e-07
13 31 0.46534E+01 10.1276 1.22893e-08
14 31 0.47299E+01 10.0511 1.41246e-07
0 32 0.27504E+00 14.556 4.70789e-07
1 32 0.79104E+00 14.04 2.42974e-06
2 32 0.12781E+01 13.5529 4.51842e-06
3 32 0.17366E+01 13.0944 3.02938e-06
4 32 0.21669E+01 12.6641 1.05848e-07
5 32 0.25687E+01 12.2623 1.81546e-06
6 32 0.29421E+01 11.8889 4.64081e-06
7 32 0.32867E+01 11.5443 2.34957e-06
8 32 0.36015E+01 11.2295 3.2831e-09
9 32 0.38851E+01 10.9459 2.40613e-06
10 32 0.41355E+01 10.6955 4.57006e-06
11 32 0.43498E+01 10.4812 3.06925e-06
12 32 0.45240E+01 10.307 8.07227e-07
13 32 0.46534E+01 10.1776 2.37402e-08
14 32 0.47299E+01 10.1011 1.99654e-08
0 33 0.27504E+00 14.601 3.71441e-07
1 33 0.79104E+00 14.085 1.96844e-06
2 33 0.12781E+01 13.5979 3.81645e-06
3 33 0.17366E+01 13.1394 2.7838e-06
4 33 0.21669E+01 12.7091 1.83835e-07
5 33 0.25687E+01 12.3073 1.26054e-06
6 33 0.29421E+01 11.9339 3.89874e-06
7 33 0.32867E+01 11.5893 2.39439e-06
8 33 0.36015E+01 11.2745 2.64959e-08
9 33 0.38851E+01 10.9909 1.5828e-06
10 33 0.41355E+01 10.7405 3.7499e-06
11 33 0.43498E+01 10.5262 2.98302e-06
12 33 0.45240E+01 10.352 1.05033e-06
13 33 0.46534E+01 10.2226 1.17986e-07
14 33 0.47299E+01 10.1461 1.99726e-10
0 34 0.27504E+00 14.636 2.72824e-07
1 34 0.79104E+00 14.12 1.47697e-06
2 34 0.12781E+01 13.6329 2.95797e-06
3 34 0.17366E+01 13.1744 2.29944e-06
