# This files contains the table for HCN cooling
# It follows the approach by Neufeld+Kaufman 1993 (bit.ly/1vnjcXV, see eqn.5).
# The data are kindly provided by K.Omukai (Mar.2019)
# See also Omukai+2010 (bit.ly/1HIaGcn)
# The first three columns are the positions in the arrays
# the 4th is log10(Tgas/K), 5th is log10((nH2+nH)/cm-3),
# the 6th is the HCN column density, i.e. log10(NHCN/cm-2),
# while the last is the cooling log10(cool), with cool in erg/s/cm3

   27    6    1    0.2845e+01    0.4500e+01    0.9000e+01   -0.2286e+02
   28    6    1    0.2903e+01    0.4500e+01    0.9000e+01   -0.2278e+02
   29    6    1    0.2954e+01    0.4500e+01    0.9000e+01   -0.2271e+02
   30    6    1    0.3000e+01    0.4500e+01    0.9000e+01   -0.2265e+02
 
    1    7    1    0.6990e+00    0.5000e+01    0.9000e+01   -0.2557e+02
    2    7    1    0.1000e+01    0.5000e+01    0.9000e+01   -0.2512e+02
    3    7    1    0.1301e+01    0.5000e+01    0.9000e+01   -0.2477e+02
    4    7    1    0.1477e+01    0.5000e+01    0.9000e+01   -0.2459e+02
    5    7    1    0.1602e+01    0.5000e+01    0.9000e+01   -0.2445e+02
    6    7    1    0.1699e+01    0.5000e+01    0.9000e+01   -0.2434e+02
    7    7    1    0.1778e+01    0.5000e+01    0.9000e+01   -0.2425e+02
    8    7    1    0.1845e+01    0.5000e+01    0.9000e+01   -0.2417e+02
    9    7    1    0.1903e+01    0.5000e+01    0.9000e+01   -0.2410e+02
   10    7    1    0.1954e+01    0.5000e+01    0.9000e+01   -0.2403e+02
   11    7    1    0.2000e+01    0.5000e+01    0.9000e+01   -0.2398e+02
   12    7    1    0.2079e+01    0.5000e+01    0.9000e+01   -0.2387e+02
   13    7    1    0.2146e+01    0.5000e+01    0.9000e+01   -0.2379e+02
   14    7    1    0.2204e+01    0.5000e+01    0.9000e+01   -0.2371e+02
   15    7    1    0.2255e+01    0.5000e+01    0.9000e+01   -0.2364e+02
   16    7    1    0.2301e+01    0.5000e+01    0.9000e+01   -0.2358e+02
   17    7    1    0.2342e+01    0.5000e+01    0.9000e+01   -0.2353e+02
   18    7    1    0.2380e+01    0.5000e+01    0.9000e+01   -0.2348e+02
   19    7    1    0.2415e+01    0.5000e+01    0.9000e+01   -0.2343e+02
   20    7    1    0.2447e+01    0.5000e+01    0.9000e+01   -0.2339e+02
   21    7    1    0.2477e+01    0.5000e+01    0.9000e+01   -0.2335e+02
   22    7    1    0.2544e+01    0.5000e+01    0.9000e+01   -0.2326e+02
   23    7    1    0.2602e+01    0.5000e+01    0.9000e+01   -0.2318e+02
   24    7    1    0.2653e+01    0.5000e+01    0.9000e+01   -0.2312e+02
   25    7    1    0.2699e+01    0.5000e+01    0.9000e+01   -0.2306e+02
   26    7    1    0.2778e+01    0.5000e+01    0.9000e+01   -0.2295e+02
   27    7    1    0.2845e+01    0.5000e+01    0.9000e+01   -0.2286e+02
   28    7    1    0.2903e+01    0.5000e+01    0.9000e+01   -0.2279e+02
   29    7    1    0.2954e+01    0.5000e+01    0.9000e+01   -0.2272e+02
   30    7    1    0.3000e+01    0.5000e+01    0.9000e+01   -0.2266e+02
 
    1    8    1    0.6990e+00    0.5500e+01    0.9000e+01   -0.2567e+02
    2    8    1    0.1000e+01    0.5500e+01    0.9000e+01   -0.2520e+02
    3    8    1    0.1301e+01    0.5500e+01    0.9000e+01   -0.2482e+02
    4    8    1    0.1477e+01    0.5500e+01    0.9000e+01   -0.2462e+02
    5    8    1    0.1602e+01    0.5500e+01    0.9000e+01   -0.2447e+02
    6    8    1    0.1699e+01    0.5500e+01    0.9000e+01   -0.2436e+02
    7    8    1    0.1778e+01    0.5500e+01    0.9000e+01   -0.2426e+02
    8    8    1    0.1845e+01    0.5500e+01    0.9000e+01   -0.2418e+02
    9    8    1    0.1903e+01    0.5500e+01    0.9000e+01   -0.2411e+02
   10    8    1    0.1954e+01    0.5500e+01    0.9000e+01   -0.2405e+02
   11    8    1    0.2000e+01    0.5500e+01    0.9000e+01   -0.2399e+02
   12    8    1    0.2079e+01    0.5500e+01    0.9000e+01   -0.2389e+02
   13    8    1    0.2146e+01    0.5500e+01    0.9000e+01   -0.2380e+02
   14    8    1    0.2204e+01    0.5500e+01    0.9000e+01   -0.2372e+02
   15    8    1    0.2255e+01    0.5500e+01    0.9000e+01   -0.2365e+02
   16    8    1    0.2301e+01    0.5500e+01    0.9000e+01   -0.2359e+02
   17    8    1    0.2342e+01    0.5500e+01    0.9000e+01   -0.2354e+02
   18    8    1    0.2380e+01    0.5500e+01    0.9000e+01   -0.2349e+02
   19    8    1    0.2415e+01    0.5500e+01    0.9000e+01   -0.2344e+02
   20    8    1    0.2447e+01    0.5500e+01    0.9000e+01   -0.2340e+02
   21    8    1    0.2477e+01    0.5500e+01    0.9000e+01   -0.2336e+02
   22    8    1    0.2544e+01    0.5500e+01    0.9000e+01   -0.2327e+02
   23    8    1    0.2602e+01    0.5500e+01    0.9000e+01   -0.2319e+02
   24    8    1    0.2653e+01    0.5500e+01    0.9000e+01   -0.2312e+02
   25    8    1    0.2699e+01    0.5500e+01    0.9000e+01   -0.2306e+02
   26    8    1    0.2778e+01    0.5500e+01    0.9000e+01   -0.2296e+02
   27    8    1    0.2845e+01    0.5500e+01    0.9000e+01   -0.2287e+02
   28    8    1    0.2903e+01    0.5500e+01    0.9000e+01   -0.2280e+02
   29    8    1    0.2954e+01    0.5500e+01    0.9000e+01   -0.2273e+02
   30    8    1    0.3000e+01    0.5500e+01    0.9000e+01   -0.2267e+02
 
    1    9    1    0.6990e+00    0.6000e+01    0.9000e+01   -0.2584e+02
    2    9    1    0.1000e+01    0.6000e+01    0.9000e+01   -0.2532e+02
    3    9    1    0.1301e+01    0.6000e+01    0.9000e+01   -0.2489e+02
    4    9    1    0.1477e+01    0.6000e+01    0.9000e+01   -0.2467e+02
    5    9    1    0.1602e+01    0.6000e+01    0.9000e+01   -0.2452e+02
    6    9    1    0.1699e+01    0.6000e+01    0.9000e+01   -0.2440e+02
    7    9    1    0.1778e+01    0.6000e+01    0.9000e+01   -0.2430e+02
    8    9    1    0.1845e+01    0.6000e+01    0.9000e+01   -0.2421e+02
    9    9    1    0.1903e+01    0.6000e+01    0.9000e+01   -0.2414e+02
   10    9    1    0.1954e+01    0.6000e+01    0.9000e+01   -0.2407e+02
   11    9    1    0.2000e+01    0.6000e+01    0.9000e+01   -0.2401e+02
   12    9    1    0.2079e+01    0.6000e+01    0.9000e+01   -0.2391e+02
   13    9    1    0.2146e+01    0.6000e+01    0.9000e+01   -0.2382e+02
   14    9    1    0.2204e+01    0.6000e+01    0.9000e+01   -0.2374e+02
   15    9    1    0.2255e+01    0.6000e+01    0.9000e+01   -0.2367e+02
   16    9    1    0.2301e+01    0.6000e+01    0.9000e+01   -0.2361e+02
   17    9    1    0.2342e+01    0.6000e+01    0.9000e+01   -0.2355e+02
   18    9    1    0.2380e+01    0.6000e+01    0.9000e+01   -0.2350e+02
   19    9    1    0.2415e+01    0.6000e+01    0.9000e+01   -0.2346e+02
   20    9    1    0.2447e+01    0.6000e+01    0.9000e+01   -0.2341e+02
   21    9    1    0.2477e+01    0.6000e+01    0.9000e+01   -0.2337e+02
   22    9    1    0.2544e+01    0.6000e+01    0.9000e+01   -0.2328e+02
   23    9    1    0.2602e+01    0.6000e+01    0.9000e+01   -0.2320e+02
   24    9    1    0.2653e+01    0.6000e+01    0.9000e+01   -0.2314e+02
   25    9    1    0.2699e+01    0.6000e+01    0.9000e+01   -0.2308e+02
   26    9    1    0.2778e+01    0.6000e+01    0.9000e+01   -0.2298e+02
   27    9    1    0.2845e+01    0.6000e+01    0.9000e+01   -0.2289e+02
   28    9    1    0.2903e+01    0.6000e+01    0.9000e+01   -0.2281e+02
   29    9    1    0.2954e+01    0.6000e+01    0.9000e+01   -0.2275e+02
   30    9    1    0.3000e+01    0.6000e+01    0.9000e+01   -0.2269e+02
 
    1   10    1    0.6990e+00    0.6500e+01    0.9000e+01   -0.2606e+02
    2   10    1    0.1000e+01    0.6500e+01    0.9000e+01   -0.2548e+02
    3   10    1    0.1301e+01    0.6500e+01    0.9000e+01   -0.2500e+02
    4   10    1    0.1477e+01    0.6500e+01    0.9000e+01   -0.2476e+02
    5   10    1    0.1602e+01    0.6500e+01    0.9000e+01   -0.2459e+02
    6   10    1    0.1699e+01    0.6500e+01    0.9000e+01   -0.2446e+02
    7   10    1    0.1778e+01    0.6500e+01    0.9000e+01   -0.2435e+02
    8   10    1    0.1845e+01    0.6500e+01    0.9000e+01   -0.2426e+02
    9   10    1    0.1903e+01    0.6500e+01    0.9000e+01   -0.2418e+02
   10   10    1    0.1954e+01    0.6500e+01    0.9000e+01   -0.2412e+02
   11   10    1    0.2000e+01    0.6500e+01    0.9000e+01   -0.2405e+02
   12   10    1    0.2079e+01    0.6500e+01    0.9000e+01   -0.2395e+02
   13   10    1    0.2146e+01    0.6500e+01    0.9000e+01   -0.2386e+02
   14   10    1    0.2204e+01    0.6500e+01    0.9000e+01   -0.2378e+02
   15   10    1    0.2255e+01    0.6500e+01    0.9000e+01   -0.2371e+02
   16   10    1    0.2301e+01    0.6500e+01    0.9000e+01   -0.2364e+02
   17   10    1    0.2342e+01    0.6500e+01    0.9000e+01   -0.2359e+02
   18   10    1    0.2380e+01    0.6500e+01    0.9000e+01   -0.2354e+02
   19   10    1    0.2415e+01    0.6500e+01    0.9000e+01   -0.2349e+02
   20   10    1    0.2447e+01    0.6500e+01    0.9000e+01   -0.2344e+02
   21   10    1    0.2477e+01    0.6500e+01    0.9000e+01   -0.2340e+02
   22   10    1    0.2544e+01    0.6500e+01    0.9000e+01   -0.2331e+02
   23   10    1    0.2602e+01    0.6500e+01    0.9000e+01   -0.2323e+02
   24   10    1    0.2653e+01    0.6500e+01    0.9000e+01   -0.2316e+02
   25   10    1    0.2699e+01    0.6500e+01    0.9000e+01   -0.2311e+02
   26   10    1    0.2778e+01    0.6500e+01    0.9000e+01   -0.2300e+02
   27   10    1    0.2845e+01    0.6500e+01    0.9000e+01   -0.2292e+02
   28   10    1    0.2903e+01    0.6500e+01    0.9000e+01   -0.2285e+02
   29   10    1    0.2954e+01    0.6500e+01    0.9000e+01   -0.2278e+02
   30   10    1    0.3000e+01    0.6500e+01    0.9000e+01   -0.2273e+02
 
    1   11    1    0.6990e+00    0.7000e+01    0.9000e+01   -0.2636e+02
    2   11    1    0.1000e+01    0.7000e+01    0.9000e+01   -0.2571e+02
    3   11    1    0.1301e+01    0.7000e+01    0.9000e+01   -0.2517e+02
    4   11    1    0.1477e+01    0.7000e+01    0.9000e+01   -0.2489e+02
    5   11    1    0.1602e+01    0.7000e+01    0.9000e+01   -0.2471e+02
    6   11    1    0.1699e+01    0.7000e+01    0.9000e+01   -0.2456e+02
