#This files contains the table for CO cooling
# It follows the approach by Neufeld+Kaufman 1993 (bit.ly/1vnjcXV, see eqn.5).
# The data are kindly provided by K.Omukai (Nov.2014)
# See also Omukai+2010 (bit.ly/1HIaGcn)
#The first three columns are the positions in the arrays
# the 4th is log10(Tgas/K), 5th is log10((nH2+nH)/cm-3),
# the 6th is the CO column density, i.e. log10(NCO/cm-2),
# while the last is the cooling log10(cool), with cool in erg/s/cm3

   11   16   12  0.13804235E+001  0.41538462E+001 -0.58717949E+001 -0.24683128E+002
   12   16   12  0.14707537E+001  0.41538462E+001 -0.58717949E+001 -0.24550844E+002
   13   16   12  0.15610839E+001  0.41538462E+001 -0.58717949E+001 -0.24439664E+002
   14   16   12  0.16514142E+001  0.41538462E+001 -0.58717949E+001 -0.24325224E+002
   15   16   12  0.17417444E+001  0.41538462E+001 -0.58717949E+001 -0.24240619E+002
   16   16   12  0.18320746E+001  0.41538462E+001 -0.58717949E+001 -0.24191468E+002
   17   16   12  0.19224048E+001  0.41538462E+001 -0.58717949E+001 -0.24108256E+002
   18   16   12  0.20127351E+001  0.41538462E+001 -0.58717949E+001 -0.23924121E+002
   19   16   12  0.21030653E+001  0.41538462E+001 -0.58717949E+001 -0.23825592E+002
   20   16   12  0.21933955E+001  0.41538462E+001 -0.58717949E+001 -0.23730283E+002
   21   16   12  0.22837257E+001  0.41538462E+001 -0.58717949E+001 -0.23637824E+002
   22   16   12  0.23740560E+001  0.41538462E+001 -0.58717949E+001 -0.23547866E+002
   23   16   12  0.24643862E+001  0.41538462E+001 -0.58717949E+001 -0.23460081E+002
   24   16   12  0.25547164E+001  0.41538462E+001 -0.58717949E+001 -0.23390674E+002
   25   16   12  0.26450466E+001  0.41538462E+001 -0.58717949E+001 -0.23318137E+002
   26   16   12  0.27353769E+001  0.41538462E+001 -0.58717949E+001 -0.23241185E+002
   27   16   12  0.28257071E+001  0.41538462E+001 -0.58717949E+001 -0.23155549E+002
   28   16   12  0.29160373E+001  0.41538462E+001 -0.58717949E+001 -0.23064024E+002
   29   16   12  0.30063675E+001  0.41538462E+001 -0.58717949E+001 -0.22970223E+002
   30   16   12  0.30966978E+001  0.41538462E+001 -0.58717949E+001 -0.22852318E+002
   31   16   12  0.31870280E+001  0.41538462E+001 -0.58717949E+001 -0.22728511E+002
   32   16   12  0.32773582E+001  0.41538462E+001 -0.58717949E+001 -0.22540755E+002
   33   16   12  0.33676884E+001  0.41538462E+001 -0.58717949E+001 -0.22357549E+002
   34   16   12  0.34580187E+001  0.41538462E+001 -0.58717949E+001 -0.22174719E+002
   35   16   12  0.35483489E+001  0.41538462E+001 -0.58717949E+001 -0.21988430E+002
   36   16   12  0.36386791E+001  0.41538462E+001 -0.58717949E+001 -0.21795622E+002
   37   16   12  0.37290093E+001  0.41538462E+001 -0.58717949E+001 -0.21594241E+002
   38   16   12  0.38193396E+001  0.41538462E+001 -0.58717949E+001 -0.21383358E+002
   39   16   12  0.39096698E+001  0.41538462E+001 -0.58717949E+001 -0.21163315E+002
   40   16   12  0.40000000E+001  0.41538462E+001 -0.58717949E+001 -0.20935973E+002
 
    1   17   12  0.47712125E+000  0.45641026E+001 -0.58717949E+001 -0.26077044E+002
    2   17   12  0.56745148E+000  0.45641026E+001 -0.58717949E+001 -0.25982967E+002
    3   17   12  0.65778170E+000  0.45641026E+001 -0.58717949E+001 -0.25897649E+002
    4   17   12  0.74811193E+000  0.45641026E+001 -0.58717949E+001 -0.25807826E+002
    5   17   12  0.83844215E+000  0.45641026E+001 -0.58717949E+001 -0.25669307E+002
    6   17   12  0.92877238E+000  0.45641026E+001 -0.58717949E+001 -0.25516042E+002
    7   17   12  0.10191026E+001  0.45641026E+001 -0.58717949E+001 -0.25380739E+002
    8   17   12  0.11094328E+001  0.45641026E+001 -0.58717949E+001 -0.25288037E+002
    9   17   12  0.11997630E+001  0.45641026E+001 -0.58717949E+001 -0.25194130E+002
   10   17   12  0.12900933E+001  0.45641026E+001 -0.58717949E+001 -0.25099016E+002
   11   17   12  0.13804235E+001  0.45641026E+001 -0.58717949E+001 -0.24891846E+002
   12   17   12  0.14707537E+001  0.45641026E+001 -0.58717949E+001 -0.24708243E+002
   13   17   12  0.15610839E+001  0.45641026E+001 -0.58717949E+001 -0.24596327E+002
   14   17   12  0.16514142E+001  0.45641026E+001 -0.58717949E+001 -0.24484404E+002
   15   17   12  0.17417444E+001  0.45641026E+001 -0.58717949E+001 -0.24392157E+002
   16   17   12  0.18320746E+001  0.45641026E+001 -0.58717949E+001 -0.24327793E+002
   17   17   12  0.19224048E+001  0.45641026E+001 -0.58717949E+001 -0.24228087E+002
   18   17   12  0.20127351E+001  0.45641026E+001 -0.58717949E+001 -0.24009746E+002
   19   17   12  0.21030653E+001  0.45641026E+001 -0.58717949E+001 -0.23896757E+002
   20   17   12  0.21933955E+001  0.45641026E+001 -0.58717949E+001 -0.23788494E+002
   21   17   12  0.22837257E+001  0.45641026E+001 -0.58717949E+001 -0.23684603E+002
   22   17   12  0.23740560E+001  0.45641026E+001 -0.58717949E+001 -0.23584691E+002
   23   17   12  0.24643862E+001  0.45641026E+001 -0.58717949E+001 -0.23488342E+002
   24   17   12  0.25547164E+001  0.45641026E+001 -0.58717949E+001 -0.23422112E+002
   25   17   12  0.26450466E+001  0.45641026E+001 -0.58717949E+001 -0.23353467E+002
   26   17   12  0.27353769E+001  0.45641026E+001 -0.58717949E+001 -0.23279652E+002
   27   17   12  0.28257071E+001  0.45641026E+001 -0.58717949E+001 -0.23195023E+002
   28   17   12  0.29160373E+001  0.45641026E+001 -0.58717949E+001 -0.23102923E+002
   29   17   12  0.30063675E+001  0.45641026E+001 -0.58717949E+001 -0.23008944E+002
   30   17   12  0.30966978E+001  0.45641026E+001 -0.58717949E+001 -0.22895706E+002
   31   17   12  0.31870280E+001  0.45641026E+001 -0.58717949E+001 -0.22775934E+002
   32   17   12  0.32773582E+001  0.45641026E+001 -0.58717949E+001 -0.22601315E+002
   33   17   12  0.33676884E+001  0.45641026E+001 -0.58717949E+001 -0.22428022E+002
   34   17   12  0.34580187E+001  0.45641026E+001 -0.58717949E+001 -0.22252064E+002
   35   17   12  0.35483489E+001  0.45641026E+001 -0.58717949E+001 -0.22070355E+002
   36   17   12  0.36386791E+001  0.45641026E+001 -0.58717949E+001 -0.21880929E+002
   37   17   12  0.37290093E+001  0.45641026E+001 -0.58717949E+001 -0.21683067E+002
   38   17   12  0.38193396E+001  0.45641026E+001 -0.58717949E+001 -0.21477449E+002
   39   17   12  0.39096698E+001  0.45641026E+001 -0.58717949E+001 -0.21266375E+002
   40   17   12  0.40000000E+001  0.45641026E+001 -0.58717949E+001 -0.21054012E+002
 
    1   18   12  0.47712125E+000  0.49743590E+001 -0.58717949E+001 -0.26324489E+002
    2   18   12  0.56745148E+000  0.49743590E+001 -0.58717949E+001 -0.26265067E+002
    3   18   12  0.65778170E+000  0.49743590E+001 -0.58717949E+001 -0.26195592E+002
    4   18   12  0.74811193E+000  0.49743590E+001 -0.58717949E+001 -0.26108756E+002
    5   18   12  0.83844215E+000  0.49743590E+001 -0.58717949E+001 -0.25977378E+002
    6   18   12  0.92877238E+000  0.49743590E+001 -0.58717949E+001 -0.25839703E+002
    7   18   12  0.10191026E+001  0.49743590E+001 -0.58717949E+001 -0.25718718E+002
    8   18   12  0.11094328E+001  0.49743590E+001 -0.58717949E+001 -0.25622973E+002
    9   18   12  0.11997630E+001  0.49743590E+001 -0.58717949E+001 -0.25526079E+002
   10   18   12  0.12900933E+001  0.49743590E+001 -0.58717949E+001 -0.25428098E+002
   11   18   12  0.13804235E+001  0.49743590E+001 -0.58717949E+001 -0.25166152E+002
   12   18   12  0.14707537E+001  0.49743590E+001 -0.58717949E+001 -0.24922782E+002
   13   18   12  0.15610839E+001  0.49743590E+001 -0.58717949E+001 -0.24815377E+002
   14   18   12  0.16514142E+001  0.49743590E+001 -0.58717949E+001 -0.24713852E+002
   15   18   12  0.17417444E+001  0.49743590E+001 -0.58717949E+001 -0.24613733E+002
   16   18   12  0.18320746E+001  0.49743590E+001 -0.58717949E+001 -0.24523778E+002
   17   18   12  0.19224048E+001  0.49743590E+001 -0.58717949E+001 -0.24402331E+002
   18   18   12  0.20127351E+001  0.49743590E+001 -0.58717949E+001 -0.24157577E+002
   19   18   12  0.21030653E+001  0.49743590E+001 -0.58717949E+001 -0.24024531E+002
   20   18   12  0.21933955E+001  0.49743590E+001 -0.58717949E+001 -0.23897133E+002
   21   18   12  0.22837257E+001  0.49743590E+001 -0.58717949E+001 -0.23775359E+002
   22   18   12  0.23740560E+001  0.49743590E+001 -0.58717949E+001 -0.23659062E+002
   23   18   12  0.24643862E+001  0.49743590E+001 -0.58717949E+001 -0.23547981E+002
   24   18   12  0.25547164E+001  0.49743590E+001 -0.58717949E+001 -0.23480904E+002
   25   18   12  0.26450466E+001  0.49743590E+001 -0.58717949E+001 -0.23413700E+002
   26   18   12  0.27353769E+001  0.49743590E+001 -0.58717949E+001 -0.23341504E+002
   27   18   12  0.28257071E+001  0.49743590E+001 -0.58717949E+001 -0.23256986E+002
   28   18   12  0.29160373E+001  0.49743590E+001 -0.58717949E+001 -0.23163642E+002
   29   18   12  0.30063675E+001  0.49743590E+001 -0.58717949E+001 -0.23068937E+002
   30   18   12  0.30966978E+001  0.49743590E+001 -0.58717949E+001 -0.22959085E+002
   31   18   12  0.31870280E+001  0.49743590E+001 -0.58717949E+001 -0.22841854E+002
   32   18   12  0.32773582E+001  0.49743590E+001 -0.58717949E+001 -0.22681465E+002
   33   18   12  0.33676884E+001  0.49743590E+001 -0.58717949E+001 -0.22518591E+002
   34   18   12  0.34580187E+001  0.49743590E+001 -0.58717949E+001 -0.22350325E+002
   35   18   12  0.35483489E+001  0.49743590E+001 -0.58717949E+001 -0.22175025E+002
   36   18   12  0.36386791E+001  0.49743590E+001 -0.58717949E+001 -0.21992375E+002
   37   18   12  0.37290093E+001  0.49743590E+001 -0.58717949E+001 -0.21803500E+002
   38   18   12  0.38193396E+001  0.49743590E+001 -0.58717949E+001 -0.21611110E+002
   39   18   12  0.39096698E+001  0.49743590E+001 -0.58717949E+001 -0.21419564E+002
   40   18   12  0.40000000E+001  0.49743590E+001 -0.58717949E+001 -0.21234551E+002
 
    1   19   12  0.47712125E+000  0.53846154E+001 -0.58717949E+001 -0.26667973E+002
    2   19   12  0.56745148E+000  0.53846154E+001 -0.58717949E+001 -0.26620461E+002
    3   19   12  0.65778170E+000  0.53846154E+001 -0.58717949E+001 -0.26549472E+002
    4   19   12  0.74811193E+000  0.53846154E+001 -0.58717949E+001 -0.26455017E+002
    5   19   12  0.83844215E+000  0.53846154E+001 -0.58717949E+001 -0.26328922E+002
    6   19   12  0.92877238E+000  0.53846154E+001 -0.58717949E+001 -0.26205437E+002
    7   19   12  0.10191026E+001  0.53846154E+001 -0.58717949E+001 -0.26095549E+002
    8   19   12  0.11094328E+001  0.53846154E+001 -0.58717949E+001 -0.25996437E+002
    9   19   12  0.11997630E+001  0.53846154E+001 -0.58717949E+001 -0.25896452E+002
   10   19   12  0.12900933E+001  0.53846154E+001 -0.58717949E+001 -0.25795686E+002
   11   19   12  0.13804235E+001  0.53846154E+001 -0.58717949E+001 -0.25492820E+002
   12   19   12  0.14707537E+001  0.53846154E+001 -0.58717949E+001 -0.25194933E+002
   13   19   12  0.15610839E+001  0.53846154E+001 -0.58717949E+001 -0.25095669E+002
   14   19   12  0.16514142E+001  0.53846154E+001 -0.58717949E+001 -0.25008781E+002
   15   19   12  0.17417444E+001  0.53846154E+001 -0.58717949E+001 -0.24902378E+002
   16   19   12  0.18320746E+001  0.53846154E+001 -0.58717949E+001 -0.24782821E+002
   17   19   12  0.19224048E+001  0.53846154E+001 -0.58717949E+001 -0.24638596E+002
   18   19   12  0.20127351E+001  0.53846154E+001 -0.58717949E+001 -0.24384295E+002
   19   19   12  0.21030653E+001  0.53846154E+001 -0.58717949E+001 -0.24230037E+002
   20   19   12  0.21933955E+001  0.53846154E+001 -0.58717949E+001 -0.24080663E+002
   21   19   12  0.22837257E+001  0.53846154E+001 -0.58717949E+001 -0.23936604E+002
   22   19   12  0.23740560E+001  0.53846154E+001 -0.58717949E+001 -0.23798209E+002
   23   19   12  0.24643862E+001  0.53846154E+001 -0.58717949E+001 -0.23665716E+002
   24   19   12  0.25547164E+001  0.53846154E+001 -0.58717949E+001 -0.23588642E+002
   25   19   12  0.26450466E+001  0.53846154E+001 -0.58717949E+001 -0.23516108E+002
   26   19   12  0.27353769E+001  0.53846154E+001 -0.58717949E+001 -0.23440798E+002
   27   19   12  0.28257071E+001  0.53846154E+001 -0.58717949E+001 -0.23353745E+002
   28   19   12  0.29160373E+001  0.53846154E+001 -0.58717949E+001 -0.23257609E+002
   29   19   12  0.30063675E+001  0.53846154E+001 -0.58717949E+001 -0.23160849E+002
   30   19   12  0.30966978E+001  0.53846154E+001 -0.58717949E+001 -0.23051972E+002
   31   19   12  0.31870280E+001  0.53846154E+001 -0.58717949E+001 -0.22935244E+002
   32   19   12  0.32773582E+001  0.53846154E+001 -0.58717949E+001 -0.22789935E+002
   33   19   12  0.33676884E+001  0.53846154E+001 -0.58717949E+001 -0.22638525E+002
   34   19   12  0.34580187E+001  0.53846154E+001 -0.58717949E+001 -0.22480124E+002
   35   19   12  0.35483489E+001  0.53846154E+001 -0.58717949E+001 -0.22315105E+002
   36   19   12  0.36386791E+001  0.53846154E+001 -0.58717949E+001 -0.22145141E+002
   37   19   12  0.37290093E+001  0.53846154E+001 -0.58717949E+001 -0.21973240E+002
   38   19   12  0.38193396E+001  0.53846154E+001 -0.58717949E+001 -0.21803605E+002
   39   19   12  0.39096698E+001  0.53846154E+001 -0.58717949E+001 -0.21641107E+002
   40   19   12  0.40000000E+001  0.53846154E+001 -0.58717949E+001 -0.21490250E+002
 
    1   20   12  0.47712125E+000  0.57948718E+001 -0.58717949E+001 -0.27065018E+002
    2   20   12  0.56745148E+000  0.57948718E+001 -0.58717949E+001 -0.27013621E+002
    3   20   12  0.65778170E+000  0.57948718E+001 -0.58717949E+001 -0.26932836E+002
    4   20   12  0.74811193E+000  0.57948718E+001 -0.58717949E+001 -0.26827383E+002
    5   20   12  0.83844215E+000  0.57948718E+001 -0.58717949E+001 -0.26705331E+002
    6   20   12  0.92877238E+000  0.57948718E+001 -0.58717949E+001 -0.26593113E+002
    7   20   12  0.10191026E+001  0.57948718E+001 -0.58717949E+001 -0.26490926E+002
    8   20   12  0.11094328E+001  0.57948718E+001 -0.58717949E+001 -0.26389119E+002
    9   20   12  0.11997630E+001  0.57948718E+001 -0.58717949E+001 -0.26286752E+002
   10   20   12  0.12900933E+001  0.57948718E+001 -0.58717949E+001 -0.26183928E+002
   11   20   12  0.13804235E+001  0.57948718E+001 -0.58717949E+001 -0.25854449E+002
   12   20   12  0.14707537E+001  0.57948718E+001 -0.58717949E+001 -0.25515514E+002
   13   20   12  0.15610839E+001  0.57948718E+001 -0.58717949E+001 -0.25424937E+002
   14   20   12  0.16514142E+001  0.57948718E+001 -0.58717949E+001 -0.25351893E+002
   15   20   12  0.17417444E+001  0.57948718E+001 -0.58717949E+001 -0.25241425E+002
   16   20   12  0.18320746E+001  0.57948718E+001 -0.58717949E+001 -0.25095962E+002
   17   20   12  0.19224048E+001  0.57948718E+001 -0.58717949E+001 -0.24932732E+002
   18   20   12  0.20127351E+001  0.57948718E+001 -0.58717949E+001 -0.24684721E+002
   19   20   12  0.21030653E+001  0.57948718E+001 -0.58717949E+001 -0.24514252E+002
   20   20   12  0.21933955E+001  0.57948718E+001 -0.58717949E+001 -0.24346744E+002
   21   20   12  0.22837257E+001  0.57948718E+001 -0.58717949E+001 -0.24182700E+002
   22   20   12  0.23740560E+001  0.57948718E+001 -0.58717949E+001 -0.24022662E+002
   23   20   12  0.24643862E+001  0.57948718E+001 -0.58717949E+001 -0.23867189E+002
   24   20   12  0.25547164E+001  0.57948718E+001 -0.58717949E+001 -0.23769034E+002
   25   20   12  0.26450466E+001  0.57948718E+001 -0.58717949E+001 -0.23681004E+002
   26   20   12  0.27353769E+001  0.57948718E+001 -0.58717949E+001 -0.23594531E+002
   27   20   12  0.28257071E+001  0.57948718E+001 -0.58717949E+001 -0.23500255E+002
   28   20   12  0.29160373E+001  0.57948718E+001 -0.58717949E+001 -0.23398716E+002
   29   20   12  0.30063675E+001  0.57948718E+001 -0.58717949E+001 -0.23297582E+002
   30   20   12  0.30966978E+001  0.57948718E+001 -0.58717949E+001 -0.23186819E+002
   31   20   12  0.31870280E+001  0.57948718E+001 -0.58717949E+001 -0.23068852E+002
   32   20   12  0.32773582E+001  0.57948718E+001 -0.58717949E+001 -0.22938979E+002
   33   20   12  0.33676884E+001  0.57948718E+001 -0.58717949E+001 -0.22800665E+002
   34   20   12  0.34580187E+001  0.57948718E+001 -0.58717949E+001 -0.22655506E+002
   35   20   12  0.35483489E+001  0.57948718E+001 -0.58717949E+001 -0.22505909E+002
   36   20   12  0.36386791E+001  0.57948718E+001 -0.58717949E+001 -0.22355089E+002
   37   20   12  0.37290093E+001  0.57948718E+001 -0.58717949E+001 -0.22206860E+002
   38   20   12  0.38193396E+001  0.57948718E+001 -0.58717949E+001 -0.22065102E+002
   39   20   12  0.39096698E+001  0.57948718E+001 -0.58717949E+001 -0.21932954E+002
   40   20   12  0.40000000E+001  0.57948718E+001 -0.58717949E+001 -0.21812076E+002
 
    1   21   12  0.47712125E+000  0.62051282E+001 -0.58717949E+001 -0.27483414E+002
    2   21   12  0.56745148E+000  0.62051282E+001 -0.58717949E+001 -0.27422188E+002
    3   21   12  0.65778170E+000  0.62051282E+001 -0.58717949E+001 -0.27329913E+002
    4   21   12  0.74811193E+000  0.62051282E+001 -0.58717949E+001 -0.27214047E+002
    5   21   12  0.83844215E+000  0.62051282E+001 -0.58717949E+001 -0.27095285E+002
    6   21   12  0.92877238E+000  0.62051282E+001 -0.58717949E+001 -0.26991521E+002
    7   21   12  0.10191026E+001  0.62051282E+001 -0.58717949E+001 -0.26894495E+002
    8   21   12  0.11094328E+001  0.62051282E+001 -0.58717949E+001 -0.26790792E+002
    9   21   12  0.11997630E+001  0.62051282E+001 -0.58717949E+001 -0.26686806E+002
   10   21   12  0.12900933E+001  0.62051282E+001 -0.58717949E+001 -0.26582638E+002
   11   21   12  0.13804235E+001  0.62051282E+001 -0.58717949E+001 -0.26237011E+002
   12   21   12  0.14707537E+001  0.62051282E+001 -0.58717949E+001 -0.25870926E+002
   13   21   12  0.15610839E+001  0.62051282E+001 -0.58717949E+001 -0.25787452E+002
   14   21   12  0.16514142E+001  0.62051282E+001 -0.58717949E+001 -0.25724879E+002
   15   21   12  0.17417444E+001  0.62051282E+001 -0.58717949E+001 -0.25612099E+002
   16   21   12  0.18320746E+001  0.62051282E+001 -0.58717949E+001 -0.25447841E+002
   17   21   12  0.19224048E+001  0.62051282E+001 -0.58717949E+001 -0.25271400E+002
   18   21   12  0.20127351E+001  0.62051282E+001 -0.58717949E+001 -0.25036653E+002
   19   21   12  0.21030653E+001  0.62051282E+001 -0.58717949E+001 -0.24856845E+002
   20   21   12  0.21933955E+001  0.62051282E+001 -0.58717949E+001 -0.24678370E+002
   21   21   12  0.22837257E+001  0.62051282E+001 -0.58717949E+001 -0.24501516E+002
   22   21   12  0.23740560E+001  0.62051282E+001 -0.58717949E+001 -0.24326631E+002
   23   21   12  0.24643862E+001  0.62051282E+001 -0.58717949E+001 -0.24154126E+002
   24   21   12  0.25547164E+001  0.62051282E+001 -0.58717949E+001 -0.24030533E+002
   25   21   12  0.26450466E+001  0.62051282E+001 -0.58717949E+001 -0.23919850E+002
   26   21   12  0.27353769E+001  0.62051282E+001 -0.58717949E+001 -0.23814754E+002
   27   21   12  0.28257071E+001  0.62051282E+001 -0.58717949E+001 -0.23708280E+002
   28   21   12  0.29160373E+001  0.62051282E+001 -0.58717949E+001 -0.23598470E+002
   29   21   12  0.30063675E+001  0.62051282E+001 -0.58717949E+001 -0.23490255E+002
   30   21   12  0.30966978E+001  0.62051282E+001 -0.58717949E+001 -0.23375897E+002
   31   21   12  0.31870280E+001  0.62051282E+001 -0.58717949E+001 -0.23256465E+002
   32   21   12  0.32773582E+001  0.62051282E+001 -0.58717949E+001 -0.23141289E+002
   33   21   12  0.33676884E+001  0.62051282E+001 -0.58717949E+001 -0.23017365E+002
   34   21   12  0.34580187E+001  0.62051282E+001 -0.58717949E+001 -0.22888266E+002
   35   21   12  0.35483489E+001  0.62051282E+001 -0.58717949E+001 -0.22757526E+002
   36   21   12  0.36386791E+001  0.62051282E+001 -0.58717949E+001 -0.22628601E+002
   37   21   12  0.37290093E+001  0.62051282E+001 -0.58717949E+001 -0.22504550E+002
   38   21   12  0.38193396E+001  0.62051282E+001 -0.58717949E+001 -0.22387583E+002
   39   21   12  0.39096698E+001  0.62051282E+001 -0.58717949E+001 -0.22278707E+002
   40   21   12  0.40000000E+001  0.62051282E+001 -0.58717949E+001 -0.22177709E+002
 
    1   22   12  0.47712125E+000  0.66153846E+001 -0.58717949E+001 -0.27907981E+002
    2   22   12  0.56745148E+000  0.66153846E+001 -0.58717949E+001 -0.27835965E+002
    3   22   12  0.65778170E+000  0.66153846E+001 -0.58717949E+001 -0.27733166E+002
    4   22   12  0.74811193E+000  0.66153846E+001 -0.58717949E+001 -0.27608754E+002
    5   22   12  0.83844215E+000  0.66153846E+001 -0.58717949E+001 -0.27492765E+002
    6   22   12  0.92877238E+000  0.66153846E+001 -0.58717949E+001 -0.27395207E+002
    7   22   12  0.10191026E+001  0.66153846E+001 -0.58717949E+001 -0.27301627E+002
    8   22   12  0.11094328E+001  0.66153846E+001 -0.58717949E+001 -0.27196663E+002
    9   22   12  0.11997630E+001  0.66153846E+001 -0.58717949E+001 -0.27091640E+002
   10   22   12  0.12900933E+001  0.66153846E+001 -0.58717949E+001 -0.26986646E+002
   11   22   12  0.13804235E+001  0.66153846E+001 -0.58717949E+001 -0.26631502E+002
   12   22   12  0.14707537E+001  0.66153846E+001 -0.58717949E+001 -0.26248793E+002
   13   22   12  0.15610839E+001  0.66153846E+001 -0.58717949E+001 -0.26170303E+002
   14   22   12  0.16514142E+001  0.66153846E+001 -0.58717949E+001 -0.26114716E+002
   15   22   12  0.17417444E+001  0.66153846E+001 -0.58717949E+001 -0.26000690E+002
   16   22   12  0.18320746E+001  0.66153846E+001 -0.58717949E+001 -0.25824213E+002
   17   22   12  0.19224048E+001  0.66153846E+001 -0.58717949E+001 -0.25639635E+002
   18   22   12  0.20127351E+001  0.66153846E+001 -0.58717949E+001 -0.25417818E+002
   19   22   12  0.21030653E+001  0.66153846E+001 -0.58717949E+001 -0.25233550E+002
   20   22   12  0.21933955E+001  0.66153846E+001 -0.58717949E+001 -0.25049753E+002
   21   22   12  0.22837257E+001  0.66153846E+001 -0.58717949E+001 -0.24866533E+002
   22   22   12  0.23740560E+001  0.66153846E+001 -0.58717949E+001 -0.24684022E+002
   23   22   12  0.24643862E+001  0.66153846E+001 -0.58717949E+001 -0.24502390E+002
   24   22   12  0.25547164E+001  0.66153846E+001 -0.58717949E+001 -0.24357881E+002
   25   22   12  0.26450466E+001  0.66153846E+001 -0.58717949E+001 -0.24225266E+002
   26   22   12  0.27353769E+001  0.66153846E+001 -0.58717949E+001 -0.24099619E+002
   27   22   12  0.28257071E+001  0.66153846E+001 -0.58717949E+001 -0.23978718E+002
   28   22   12  0.29160373E+001  0.66153846E+001 -0.58717949E+001 -0.23859134E+002
   29   22   12  0.30063675E+001  0.66153846E+001 -0.58717949E+001 -0.23742150E+002
   30   22   12  0.30966978E+001  0.66153846E+001 -0.58717949E+001 -0.23624871E+002
   31   22   12  0.31870280E+001  0.66153846E+001 -0.58717949E+001 -0.23505628E+002
   32   22   12  0.32773582E+001  0.66153846E+001 -0.58717949E+001 -0.23402830E+002
   33   22   12  0.33676884E+001  0.66153846E+001 -0.58717949E+001 -0.23292767E+002
   34   22   12  0.34580187E+001  0.66153846E+001 -0.58717949E+001 -0.23179636E+002
   35   22   12  0.35483489E+001  0.66153846E+001 -0.58717949E+001 -0.23066807E+002
   36   22   12  0.36386791E+001  0.66153846E+001 -0.58717949E+001 -0.22956881E+002
   37   22   12  0.37290093E+001  0.66153846E+001 -0.58717949E+001 -0.22851581E+002
   38   22   12  0.38193396E+001  0.66153846E+001 -0.58717949E+001 -0.22751678E+002
   39   22   12  0.39096698E+001  0.66153846E+001 -0.58717949E+001 -0.22657082E+002
   40   22   12  0.40000000E+001  0.66153846E+001 -0.58717949E+001 -0.22567092E+002
 
    1   23   12  0.47712125E+000  0.70256410E+001 -0.58717949E+001 -0.28333018E+002
    2   23   12  0.56745148E+000  0.70256410E+001 -0.58717949E+001 -0.28250972E+002
    3   23   12  0.65778170E+000  0.70256410E+001 -0.58717949E+001 -0.28139292E+002
    4   23   12  0.74811193E+000  0.70256410E+001 -0.58717949E+001 -0.28008289E+002
    5   23   12  0.83844215E+000  0.70256410E+001 -0.58717949E+001 -0.27894650E+002
    6   23   12  0.92877238E+000  0.70256410E+001 -0.58717949E+001 -0.27801610E+002
    7   23   12  0.10191026E+001  0.70256410E+001 -0.58717949E+001 -0.27710342E+002
    8   23   12  0.11094328E+001  0.70256410E+001 -0.58717949E+001 -0.27604561E+002
    9   23   12  0.11997630E+001  0.70256410E+001 -0.58717949E+001 -0.27498891E+002
   10   23   12  0.12900933E+001  0.70256410E+001 -0.58717949E+001 -0.27393409E+002
   11   23   12  0.13804235E+001  0.70256410E+001 -0.58717949E+001 -0.27032707E+002
   12   23   12  0.14707537E+001  0.70256410E+001 -0.58717949E+001 -0.26640233E+002
   13   23   12  0.15610839E+001  0.70256410E+001 -0.58717949E+001 -0.26564949E+002
   14   23   12  0.16514142E+001  0.70256410E+001 -0.58717949E+001 -0.26513719E+002
   15   23   12  0.17417444E+001  0.70256410E+001 -0.58717949E+001 -0.26399024E+002
   16   23   12  0.18320746E+001  0.70256410E+001 -0.58717949E+001 -0.26215048E+002
   17   23   12  0.19224048E+001  0.70256410E+001 -0.58717949E+001 -0.26025788E+002
   18   23   12  0.20127351E+001  0.70256410E+001 -0.58717949E+001 -0.25813807E+002
   19   23   12  0.21030653E+001  0.70256410E+001 -0.58717949E+001 -0.25627619E+002
   20   23   12  0.21933955E+001  0.70256410E+001 -0.58717949E+001 -0.25441553E+002
   21   23   12  0.22837257E+001  0.70256410E+001 -0.58717949E+001 -0.25255629E+002
   22   23   12  0.23740560E+001  0.70256410E+001 -0.58717949E+001 -0.25069877E+002
   23   23   12  0.24643862E+001  0.70256410E+001 -0.58717949E+001 -0.24884335E+002
   24   23   12  0.25547164E+001  0.70256410E+001 -0.58717949E+001 -0.24726203E+002
   25   23   12  0.26450466E+001  0.70256410E+001 -0.58717949E+001 -0.24577321E+002
   26   23   12  0.27353769E+001  0.70256410E+001 -0.58717949E+001 -0.24434552E+002
   27   23   12  0.28257071E+001  0.70256410E+001 -0.58717949E+001 -0.24300606E+002
   28   23   12  0.29160373E+001  0.70256410E+001 -0.58717949E+001 -0.24171856E+002
   29   23   12  0.30063675E+001  0.70256410E+001 -0.58717949E+001 -0.24046297E+002
   30   23   12  0.30966978E+001  0.70256410E+001 -0.58717949E+001 -0.23928427E+002
   31   23   12  0.31870280E+001  0.70256410E+001 -0.58717949E+001 -0.23811592E+002
   32   23   12  0.32773582E+001  0.70256410E+001 -0.58717949E+001 -0.23717818E+002
   33   23   12  0.33676884E+001  0.70256410E+001 -0.58717949E+001 -0.23618977E+002
   34   23   12  0.34580187E+001  0.70256410E+001 -0.58717949E+001 -0.23518678E+002
   35   23   12  0.35483489E+001  0.70256410E+001 -0.58717949E+001 -0.23419400E+002
